Province,District,LocalLevel,Ward,Population2021,Female,Density,SourceFile
6,Bagmati ,IndrawotiGaunpalika,5,2622,1345,229.474041471088,WardPopulationBagmati.xlsx
6,Bagmati ,IndrawotiGaunpalika,6,1602,829,184.991913243643,WardPopulationBagmati.xlsx
6,Bagmati ,IndrawotiGaunpalika,7,1506,782,318.197808745369,WardPopulationBagmati.xlsx
6,Bagmati ,IndrawotiGaunpalika,8,1638,875,287.011217968374,WardPopulationBagmati.xlsx
6,Bagmati ,IndrawotiGaunpalika,9,1428,763,245.301311777967,WardPopulationBagmati.xlsx
6,Bagmati ,IndrawotiGaunpalika,10,2449,1284,278.041741456376,WardPopulationBagmati.xlsx
6,Bagmati ,IndrawotiGaunpalika,11,1840,983,520.416593483083,WardPopulationBagmati.xlsx
6,Bagmati ,IndrawotiGaunpalika,12,3258,1721,444.432197625821,WardPopulationBagmati.xlsx
2,Bagmati ,JugalGaunpalika,1,2940,1461,128.196032838591,WardPopulationBagmati.xlsx
2,Bagmati ,JugalGaunpalika,2,3614,1785,52.2978380690203,WardPopulationBagmati.xlsx
2,Bagmati ,JugalGaunpalika,3,3291,1620,28.7673067452149,WardPopulationBagmati.xlsx
2,Bagmati ,JugalGaunpalika,4,2399,1165,148.325104144441,WardPopulationBagmati.xlsx
2,Bagmati ,JugalGaunpalika,5,2814,1405,152.799820506366,WardPopulationBagmati.xlsx
2,Bagmati ,JugalGaunpalika,6,1108,571,41.0827667211495,WardPopulationBagmati.xlsx
2,Bagmati ,JugalGaunpalika,7,2137,1102,378.652570939328,WardPopulationBagmati.xlsx
11,Bagmati ,Lisankhu PakharGaunpalika,1,1447,747,124.639486530106,WardPopulationBagmati.xlsx
11,Bagmati ,Lisankhu PakharGaunpalika,2,1230,649,56.2265742606537,WardPopulationBagmati.xlsx
11,Bagmati ,Lisankhu PakharGaunpalika,3,1317,664,113.646042024184,WardPopulationBagmati.xlsx
11,Bagmati ,Lisankhu PakharGaunpalika,4,1572,814,67.5452766043528,WardPopulationBagmati.xlsx
11,Bagmati ,Lisankhu PakharGaunpalika,5,2347,1179,225.234065409623,WardPopulationBagmati.xlsx
11,Bagmati ,Lisankhu PakharGaunpalika,6,1230,641,234.291649674173,WardPopulationBagmati.xlsx
11,Bagmati ,Lisankhu PakharGaunpalika,7,2607,1350,178.462413844138,WardPopulationBagmati.xlsx
5,Bagmati ,MelanchiMunicipality,1,2590,1313,277.574330440344,WardPopulationBagmati.xlsx
5,Bagmati ,MelanchiMunicipality,2,1203,621,273.431338277069,WardPopulationBagmati.xlsx
5,Bagmati ,MelanchiMunicipality,3,2034,1063,139.983576361523,WardPopulationBagmati.xlsx
5,Bagmati ,MelanchiMunicipality,4,2839,1493,148.3724653734,WardPopulationBagmati.xlsx
5,Bagmati ,MelanchiMunicipality,5,2318,1144,240.954111755099,WardPopulationBagmati.xlsx
5,Bagmati ,MelanchiMunicipality,6,2627,1367,206.739958749594,WardPopulationBagmati.xlsx
5,Bagmati ,MelanchiMunicipality,7,3892,2000,301.158345374767,WardPopulationBagmati.xlsx
5,Bagmati ,MelanchiMunicipality,8,1803,945,241.909547833085,WardPopulationBagmati.xlsx
5,Bagmati ,MelanchiMunicipality,9,4293,2218,227.141054436076,WardPopulationBagmati.xlsx
5,Bagmati ,MelanchiMunicipality,10,3127,1606,322.326440302865,WardPopulationBagmati.xlsx
5,Bagmati ,MelanchiMunicipality,11,5898,3000,462.442393657655,WardPopulationBagmati.xlsx
5,Bagmati ,MelanchiMunicipality,12,4830,2492,324.73406599524,WardPopulationBagmati.xlsx
5,Bagmati ,MelanchiMunicipality,13,3609,1838,304.03351124924,WardPopulationBagmati.xlsx
3,Bagmati ,Panchpokhari ThangpalGaunpalika,1,2092,1029,139.700842532309,WardPopulationBagmati.xlsx
3,Bagmati ,Panchpokhari ThangpalGaunpalika,2,1696,792,36.7951174961825,WardPopulationBagmati.xlsx
3,Bagmati ,Panchpokhari ThangpalGaunpalika,3,3003,1442,104.901400019744,WardPopulationBagmati.xlsx
3,Bagmati ,Panchpokhari ThangpalGaunpalika,4,2687,1315,123.248100720164,WardPopulationBagmati.xlsx
3,Bagmati ,Panchpokhari ThangpalGaunpalika,5,2288,1126,94.3752592947875,WardPopulationBagmati.xlsx
3,Bagmati ,Panchpokhari ThangpalGaunpalika,6,3236,1614,234.970646458997,WardPopulationBagmati.xlsx
3,Bagmati ,Panchpokhari ThangpalGaunpalika,7,3640,1845,172.326846079744,WardPopulationBagmati.xlsx
3,Bagmati ,Panchpokhari ThangpalGaunpalika,8,2355,1220,141.22947847222,WardPopulationBagmati.xlsx
12,Bagmati ,SunkoshiGaunpalika,1,2054,1083,197.128223751859,WardPopulationBagmati.xlsx
12,Bagmati ,SunkoshiGaunpalika,2,1782,929,254.52986748021,WardPopulationBagmati.xlsx
12,Bagmati ,SunkoshiGaunpalika,3,2035,1055,182.363913058206,WardPopulationBagmati.xlsx
12,Bagmati ,SunkoshiGaunpalika,4,1246,629,158.38579703966,WardPopulationBagmati.xlsx
12,Bagmati ,SunkoshiGaunpalika,5,1971,1013,147.627345437877,WardPopulationBagmati.xlsx
12,Bagmati ,SunkoshiGaunpalika,6,3026,1601,225.119932532464,WardPopulationBagmati.xlsx
12,Bagmati ,SunkoshiGaunpalika,7,3062,1555,318.419540935109,WardPopulationBagmati.xlsx
10,Bagmati ,TripurasundariGaunpalika,1,998,485,58.7724507964757,WardPopulationBagmati.xlsx
10,Bagmati ,TripurasundariGaunpalika,2,2522,1297,97.3637697676538,WardPopulationBagmati.xlsx
10,Bagmati ,TripurasundariGaunpalika,3,2870,1456,177.678085444958,WardPopulationBagmati.xlsx
10,Bagmati ,TripurasundariGaunpalika,4,2308,1144,183.496771076965,WardPopulationBagmati.xlsx
10,Bagmati ,TripurasundariGaunpalika,5,1857,1009,102.506241730363,WardPopulationBagmati.xlsx
10,Bagmati ,TripurasundariGaunpalika,6,1459,757,319.91544935074,WardPopulationBagmati.xlsx
4,Bagmati ,BanepaMunicipality,1,2529,1309,563.536199680329,WardPopulationBagmati.xlsx
4,Bagmati ,BanepaMunicipality,2,2294,1212,292.96933617414,WardPopulationBagmati.xlsx
4,Bagmati ,BanepaMunicipality,3,3378,1707,326.30218770258,WardPopulationBagmati.xlsx
4,Bagmati ,BanepaMunicipality,4,4544,2313,1102.78681800863,WardPopulationBagmati.xlsx
4,Bagmati ,BanepaMunicipality,5,7444,3777,1865.47995010017,WardPopulationBagmati.xlsx
4,Bagmati ,BanepaMunicipality,6,7154,3615,4230.64527097951,WardPopulationBagmati.xlsx
4,Bagmati ,BanepaMunicipality,7,7755,3946,10219.4109507808,WardPopulationBagmati.xlsx
4,Bagmati ,BanepaMunicipality,8,6881,3516,13983.0439589023,WardPopulationBagmati.xlsx
4,Bagmati ,BanepaMunicipality,9,6057,3092,13931.7603654413,WardPopulationBagmati.xlsx
4,Bagmati ,BanepaMunicipality,10,7515,3719,2378.20670239726,WardPopulationBagmati.xlsx
4,Bagmati ,BanepaMunicipality,11,2268,1155,871.514948902249,WardPopulationBagmati.xlsx
4,Bagmati ,BanepaMunicipality,12,2818,1464,512.694277564095,WardPopulationBagmati.xlsx
4,Bagmati ,BanepaMunicipality,13,4285,2243,1434.56268268913,WardPopulationBagmati.xlsx
4,Bagmati ,BanepaMunicipality,14,2768,1450,446.871095124778,WardPopulationBagmati.xlsx
10,Bagmati ,BethanchowkGaunpalika,1,1279,624,49.7905197215421,WardPopulationBagmati.xlsx
10,Bagmati ,BethanchowkGaunpalika,2,2896,1513,244.642448641136,WardPopulationBagmati.xlsx
10,Bagmati ,BethanchowkGaunpalika,3,2150,1117,124.626576750814,WardPopulationBagmati.xlsx
10,Bagmati ,BethanchowkGaunpalika,4,3481,1820,276.096448317814,WardPopulationBagmati.xlsx
10,Bagmati ,BethanchowkGaunpalika,5,2267,1186,236.225756380909,WardPopulationBagmati.xlsx
10,Bagmati ,BethanchowkGaunpalika,6,2886,1549,120.122804964893,WardPopulationBagmati.xlsx
2,Bagmati ,BhumluGaunpalika,1,2560,1342,130.425018453102,WardPopulationBagmati.xlsx
2,Bagmati ,BhumluGaunpalika,2,1453,729,207.193596249126,WardPopulationBagmati.xlsx
2,Bagmati ,BhumluGaunpalika,3,805,421,135.955799671747,WardPopulationBagmati.xlsx
2,Bagmati ,BhumluGaunpalika,4,1579,805,119.904404523897,WardPopulationBagmati.xlsx
2,Bagmati ,BhumluGaunpalika,5,1262,662,208.493620376072,WardPopulationBagmati.xlsx
2,Bagmati ,BhumluGaunpalika,6,1195,648,167.035122384328,WardPopulationBagmati.xlsx
2,Bagmati ,BhumluGaunpalika,7,1146,583,132.878670294973,WardPopulationBagmati.xlsx
2,Bagmati ,BhumluGaunpalika,8,1941,992,242.094631186728,WardPopulationBagmati.xlsx
2,Bagmati ,BhumluGaunpalika,9,1924,1001,226.150602901757,WardPopulationBagmati.xlsx
2,Bagmati ,BhumluGaunpalika,10,1813,899,244.773980998357,WardPopulationBagmati.xlsx
1,Bagmati ,Chauri DeuraliGaunpalika,1,948,461,74.5617257043999,WardPopulationBagmati.xlsx
1,Bagmati ,Chauri DeuraliGaunpalika,2,1713,898,143.987294823358,WardPopulationBagmati.xlsx
1,Bagmati ,Chauri DeuraliGaunpalika,3,1593,882,145.513524810741,WardPopulationBagmati.xlsx
1,Bagmati ,Chauri DeuraliGaunpalika,4,1269,664,126.567683889181,WardPopulationBagmati.xlsx
1,Bagmati ,Chauri DeuraliGaunpalika,5,1929,1055,197.730152156888,WardPopulationBagmati.xlsx
1,Bagmati ,Chauri DeuraliGaunpalika,6,2306,1187,180.264760936173,WardPopulationBagmati.xlsx
1,Bagmati ,Chauri DeuraliGaunpalika,7,1477,791,171.397763264992,WardPopulationBagmati.xlsx
1,Bagmati ,Chauri DeuraliGaunpalika,8,1784,916,147.10526684681,WardPopulationBagmati.xlsx
1,Bagmati ,Chauri DeuraliGaunpalika,9,1057,561,117.753376970782,WardPopulationBagmati.xlsx
5,Bagmati ,DhulikhelMunicipality,1,1982,1064,232.901838220649,WardPopulationBagmati.xlsx
5,Bagmati ,DhulikhelMunicipality,2,2335,1222,380.773653789831,WardPopulationBagmati.xlsx
5,Bagmati ,DhulikhelMunicipality,3,2336,1179,851.586298209773,WardPopulationBagmati.xlsx
5,Bagmati ,DhulikhelMunicipality,4,5839,2858,3760.71568886341,WardPopulationBagmati.xlsx
5,Bagmati ,DhulikhelMunicipality,5,2997,1534,4458.58072232876,WardPopulationBagmati.xlsx
5,Bagmati ,DhulikhelMunicipality,6,2125,1077,2110.05238887719,WardPopulationBagmati.xlsx
5,Bagmati ,DhulikhelMunicipality,7,2889,1484,1457.59429837949,WardPopulationBagmati.xlsx
5,Bagmati ,DhulikhelMunicipality,8,3123,1582,361.42194015186,WardPopulationBagmati.xlsx
5,Bagmati ,DhulikhelMunicipality,9,2898,1499,588.100283883191,WardPopulationBagmati.xlsx
5,Bagmati ,DhulikhelMunicipality,10,1419,735,476.300764296575,WardPopulationBagmati.xlsx
5,Bagmati ,DhulikhelMunicipality,11,3407,1776,336.709520785364,WardPopulationBagmati.xlsx
5,Bagmati ,DhulikhelMunicipality,12,2376,1254,443.871380421312,WardPopulationBagmati.xlsx
13,Bagmati ,KhanikholaGaunpalika,1,1725,853,56.8804993138398,WardPopulationBagmati.xlsx
13,Bagmati ,KhanikholaGaunpalika,2,1938,944,96.9276146774216,WardPopulationBagmati.xlsx
13,Bagmati ,KhanikholaGaunpalika,3,1533,788,85.2314188696134,WardPopulationBagmati.xlsx
13,Bagmati ,KhanikholaGaunpalika,4,1005,536,104.245434205572,WardPopulationBagmati.xlsx
13,Bagmati ,KhanikholaGaunpalika,5,1477,752,129.308786317537,WardPopulationBagmati.xlsx
13,Bagmati ,KhanikholaGaunpalika,6,2170,1105,109.852670862667,WardPopulationBagmati.xlsx
13,Bagmati ,KhanikholaGaunpalika,7,2353,1174,104.441599857111,WardPopulationBagmati.xlsx
12,Bagmati ,MahabharatGaunpalika,1,2193,1119,109.856161565602,WardPopulationBagmati.xlsx
12,Bagmati ,MahabharatGaunpalika,2,1872,940,60.6759180587285,WardPopulationBagmati.xlsx
12,Bagmati ,MahabharatGaunpalika,3,1984,997,59.9161337206098,WardPopulationBagmati.xlsx
12,Bagmati ,MahabharatGaunpalika,4,1626,817,72.8356914597688,WardPopulationBagmati.xlsx
12,Bagmati ,MahabharatGaunpalika,5,1915,987,109.36500848564,WardPopulationBagmati.xlsx
12,Bagmati ,MahabharatGaunpalika,6,2029,1028,104.264141305917,WardPopulationBagmati.xlsx
12,Bagmati ,MahabharatGaunpalika,7,1959,1022,112.670871933939,WardPopulationBagmati.xlsx
12,Bagmati ,MahabharatGaunpalika,8,2501,1289,98.4926722397005,WardPopulationBagmati.xlsx
3,Bagmati ,Mandan DeupurMunicipality,1,2746,1408,300.60869429092,WardPopulationBagmati.xlsx
3,Bagmati ,Mandan DeupurMunicipality,2,2692,1360,239.038949763017,WardPopulationBagmati.xlsx
3,Bagmati ,Mandan DeupurMunicipality,3,2019,1056,248.682224394137,WardPopulationBagmati.xlsx
3,Bagmati ,Mandan DeupurMunicipality,4,2132,1076,457.101692262503,WardPopulationBagmati.xlsx
3,Bagmati ,Mandan DeupurMunicipality,5,1886,971,349.013657056146,WardPopulationBagmati.xlsx
3,Bagmati ,Mandan DeupurMunicipality,6,3337,1687,1395.45425653275,WardPopulationBagmati.xlsx
3,Bagmati ,Mandan DeupurMunicipality,7,3073,1549,306.354131618627,WardPopulationBagmati.xlsx
3,Bagmati ,Mandan DeupurMunicipality,8,2715,1367,513.326737289586,WardPopulationBagmati.xlsx
3,Bagmati ,Mandan DeupurMunicipality,9,2352,1208,345.580325900467,WardPopulationBagmati.xlsx
3,Bagmati ,Mandan DeupurMunicipality,10,2702,1381,283.920903545176,WardPopulationBagmati.xlsx
3,Bagmati ,Mandan DeupurMunicipality,11,2824,1485,342.382753608446,WardPopulationBagmati.xlsx
3,Bagmati ,Mandan DeupurMunicipality,12,1903,980,245.429567517764,WardPopulationBagmati.xlsx
8,Bagmati ,NamobuddhaMunicipality,1,1611,835,280.856810272072,WardPopulationBagmati.xlsx
8,Bagmati ,NamobuddhaMunicipality,2,3839,2005,310.70073902101,WardPopulationBagmati.xlsx
8,Bagmati ,NamobuddhaMunicipality,3,2133,1137,275.642756132922,WardPopulationBagmati.xlsx
8,Bagmati ,NamobuddhaMunicipality,4,2463,1265,180.2519531503,WardPopulationBagmati.xlsx
8,Bagmati ,NamobuddhaMunicipality,5,3305,1667,176.19229002797,WardPopulationBagmati.xlsx
8,Bagmati ,NamobuddhaMunicipality,6,1319,698,252.8221584917,WardPopulationBagmati.xlsx
8,Bagmati ,NamobuddhaMunicipality,7,3663,1877,481.99759382801,WardPopulationBagmati.xlsx
8,Bagmati ,NamobuddhaMunicipality,8,1913,1046,221.347195630539,WardPopulationBagmati.xlsx
8,Bagmati ,NamobuddhaMunicipality,9,1684,924,182.496702271585,WardPopulationBagmati.xlsx
8,Bagmati ,NamobuddhaMunicipality,10,1830,931,418.161365043218,WardPopulationBagmati.xlsx
8,Bagmati ,NamobuddhaMunicipality,11,2400,1279,265.155603804055,WardPopulationBagmati.xlsx
9,Bagmati ,PanautiMunicipality,1,4214,2205,170.69848328686,WardPopulationBagmati.xlsx
9,Bagmati ,PanautiMunicipality,2,3074,1594,182.498034762135,WardPopulationBagmati.xlsx
9,Bagmati ,PanautiMunicipality,3,3867,1989,608.336331491229,WardPopulationBagmati.xlsx
9,Bagmati ,PanautiMunicipality,4,7785,3933,1419.10034324547,WardPopulationBagmati.xlsx
9,Bagmati ,PanautiMunicipality,5,6004,3071,951.343170111853,WardPopulationBagmati.xlsx
9,Bagmati ,PanautiMunicipality,6,3547,1740,1515.87998606775,WardPopulationBagmati.xlsx
9,Bagmati ,PanautiMunicipality,7,4665,2367,2568.31356218209,WardPopulationBagmati.xlsx
9,Bagmati ,PanautiMunicipality,8,3709,1945,941.542138897393,WardPopulationBagmati.xlsx
9,Bagmati ,PanautiMunicipality,9,4569,2413,851.529043495634,WardPopulationBagmati.xlsx
9,Bagmati ,PanautiMunicipality,10,4286,2231,449.269591000101,WardPopulationBagmati.xlsx
9,Bagmati ,PanautiMunicipality,11,2535,1328,266.117062323776,WardPopulationBagmati.xlsx
9,Bagmati ,PanautiMunicipality,12,3249,1673,125.18997163979,WardPopulationBagmati.xlsx
6,Bagmati ,PanchkhalMunicipality,1,2799,1434,257.394623845667,WardPopulationBagmati.xlsx
6,Bagmati ,PanchkhalMunicipality,2,3704,1889,268.022292160797,WardPopulationBagmati.xlsx
6,Bagmati ,PanchkhalMunicipality,3,2263,1155,575.728380356239,WardPopulationBagmati.xlsx
6,Bagmati ,PanchkhalMunicipality,4,3522,1801,1368.66260057552,WardPopulationBagmati.xlsx
6,Bagmati ,PanchkhalMunicipality,5,2303,1151,315.867016557165,WardPopulationBagmati.xlsx
6,Bagmati ,PanchkhalMunicipality,6,3901,2015,729.341418347508,WardPopulationBagmati.xlsx
6,Bagmati ,PanchkhalMunicipality,7,2108,1057,328.838992442319,WardPopulationBagmati.xlsx
6,Bagmati ,PanchkhalMunicipality,8,1913,1009,316.80052993293,WardPopulationBagmati.xlsx
6,Bagmati ,PanchkhalMunicipality,9,2196,1122,182.991429901366,WardPopulationBagmati.xlsx
6,Bagmati ,PanchkhalMunicipality,10,1657,836,531.512739144646,WardPopulationBagmati.xlsx
6,Bagmati ,PanchkhalMunicipality,11,1769,938,120.405458063133,WardPopulationBagmati.xlsx
6,Bagmati ,PanchkhalMunicipality,12,6057,3206,739.090363650274,WardPopulationBagmati.xlsx
6,Bagmati ,PanchkhalMunicipality,13,1329,696,153.861400168842,WardPopulationBagmati.xlsx
11,Bagmati ,RoshiGaunpalika,1,1814,927,118.345357065035,WardPopulationBagmati.xlsx
11,Bagmati ,RoshiGaunpalika,2,1391,702,118.100853374182,WardPopulationBagmati.xlsx
11,Bagmati ,RoshiGaunpalika,3,1840,978,122.050782146518,WardPopulationBagmati.xlsx
11,Bagmati ,RoshiGaunpalika,4,1527,786,98.5682302910177,WardPopulationBagmati.xlsx
11,Bagmati ,RoshiGaunpalika,5,1628,845,175.064606151951,WardPopulationBagmati.xlsx
11,Bagmati ,RoshiGaunpalika,6,2317,1179,95.7644701581668,WardPopulationBagmati.xlsx
11,Bagmati ,RoshiGaunpalika,7,2154,1107,253.808033695903,WardPopulationBagmati.xlsx
11,Bagmati ,RoshiGaunpalika,8,1146,590,124.721091642577,WardPopulationBagmati.xlsx
11,Bagmati ,RoshiGaunpalika,9,3132,1606,158.588734447721,WardPopulationBagmati.xlsx
11,Bagmati ,RoshiGaunpalika,10,2205,1136,167.138659672261,WardPopulationBagmati.xlsx
11,Bagmati ,RoshiGaunpalika,11,2892,1506,129.946154124047,WardPopulationBagmati.xlsx
11,Bagmati ,RoshiGaunpalika,12,1744,942,142.57309446236,WardPopulationBagmati.xlsx
7,Bagmati ,TemalGaunpalika,1,2035,1008,222.421581910382,WardPopulationBagmati.xlsx
7,Bagmati ,TemalGaunpalika,2,1869,984,279.450435076965,WardPopulationBagmati.xlsx
7,Bagmati ,TemalGaunpalika,3,914,481,201.175844195692,WardPopulationBagmati.xlsx
7,Bagmati ,TemalGaunpalika,4,1684,865,352.023686762467,WardPopulationBagmati.xlsx
7,Bagmati ,TemalGaunpalika,5,2247,1136,135.047639001253,WardPopulationBagmati.xlsx
7,Bagmati ,TemalGaunpalika,6,1904,985,184.391689009471,WardPopulationBagmati.xlsx
7,Bagmati ,TemalGaunpalika,7,1756,893,176.610015014869,WardPopulationBagmati.xlsx
7,Bagmati ,TemalGaunpalika,8,2665,1379,185.511515810071,WardPopulationBagmati.xlsx
7,Bagmati ,TemalGaunpalika,9,1883,1006,151.728524712854,WardPopulationBagmati.xlsx
6,Bagmati ,BagmatiGaunpalika,1,1402,675,129.29526334826,WardPopulationBagmati.xlsx
6,Bagmati ,BagmatiGaunpalika,2,1647,808,83.5102242475156,WardPopulationBagmati.xlsx
6,Bagmati ,BagmatiGaunpalika,3,1572,783,84.7555954867753,WardPopulationBagmati.xlsx
6,Bagmati ,BagmatiGaunpalika,4,2137,1086,172.564518700034,WardPopulationBagmati.xlsx
6,Bagmati ,BagmatiGaunpalika,5,1443,729,116.102508779699,WardPopulationBagmati.xlsx
6,Bagmati ,BagmatiGaunpalika,6,1197,594,90.3188254538521,WardPopulationBagmati.xlsx
6,Bagmati ,BagmatiGaunpalika,7,1955,978,80.4065652063313,WardPopulationBagmati.xlsx
3,Bagmati ,GodawariMunicipality,1,6369,3215,2037.52970397755,WardPopulationBagmati.xlsx
3,Bagmati ,GodawariMunicipality,2,4954,2571,712.485598198105,WardPopulationBagmati.xlsx
3,Bagmati ,GodawariMunicipality,3,10057,5149,610.407641475794,WardPopulationBagmati.xlsx
3,Bagmati ,GodawariMunicipality,4,4307,2124,736.673386865731,WardPopulationBagmati.xlsx
3,Bagmati ,GodawariMunicipality,5,5238,2696,452.175570502614,WardPopulationBagmati.xlsx
3,Bagmati ,GodawariMunicipality,6,4477,2208,358.33506818091,WardPopulationBagmati.xlsx
3,Bagmati ,GodawariMunicipality,7,2881,1471,230.106417628851,WardPopulationBagmati.xlsx
3,Bagmati ,GodawariMunicipality,8,2968,1493,604.391408600563,WardPopulationBagmati.xlsx
3,Bagmati ,GodawariMunicipality,9,6007,3036,1087.48487215671,WardPopulationBagmati.xlsx
3,Bagmati ,GodawariMunicipality,10,7379,3736,1603.48067652586,WardPopulationBagmati.xlsx
3,Bagmati ,GodawariMunicipality,11,12010,6182,4494.08771142045,WardPopulationBagmati.xlsx
3,Bagmati ,GodawariMunicipality,12,11928,6077,3664.40467709277,WardPopulationBagmati.xlsx
3,Bagmati ,GodawariMunicipality,13,6718,3331,1762.14966520992,WardPopulationBagmati.xlsx
3,Bagmati ,GodawariMunicipality,14,12340,6204,5269.48910296129,WardPopulationBagmati.xlsx
4,Bagmati ,KonjyosomGaunpalika,1,1942,996,251.05642137558,WardPopulationBagmati.xlsx
4,Bagmati ,KonjyosomGaunpalika,2,1801,919,125.759787075623,WardPopulationBagmati.xlsx
4,Bagmati ,KonjyosomGaunpalika,3,1075,545,172.018963370522,WardPopulationBagmati.xlsx
4,Bagmati ,KonjyosomGaunpalika,4,2134,1063,266.032443990447,WardPopulationBagmati.xlsx
4,Bagmati ,KonjyosomGaunpalika,5,2037,1068,260.04007451163,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,1,7265,3426,15103.1651161582,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,2,15743,7628,14163.118315072,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,3,11376,5707,6884.74408251526,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,4,18188,9333,8921.60777300228,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,5,3971,2070,5200.75490181954,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,6,5270,2514,21725.0604962548,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,7,5347,2676,25489.8221862039,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,8,9926,4884,20761.4338482905,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,9,12972,6430,16896.7192594204,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,10,5758,2768,7557.52142697765,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,11,9496,4545,21044.00048754,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,12,6554,3310,28762.6445483071,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,13,14235,7234,18946.4521487287,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,14,22841,11632,13276.1082943563,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,15,16454,8255,7214.39792837077,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,16,7766,3975,34896.6267193306,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,17,10954,5447,18201.9092563206,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,18,13746,6968,6853.60771696485,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,19,5453,2751,33607.5929863486,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,20,9239,4602,40463.3644286778,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,21,5274,2628,1663.92553286474,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,22,7894,4003,2030.05426679141,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,23,11928,5945,8116.71520727293,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,24,9104,4606,4133.95203362378,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,25,16461,8461,7789.7445677404,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,26,7909,4027,5102.70574375372,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,27,6290,3189,4286.03454584728,WardPopulationBagmati.xlsx
2,Bagmati ,LalitpurMetropolitian City,28,10778,5332,5975.19998181606,WardPopulationBagmati.xlsx
